DateTime,EventId,EventType,Message,RecordId
2025-06-28 14:33:45,7002,User logoff notification,User Logoff Notification for Customer Experience Improvement Program,56825
2025-06-28 14:33:46,42,System entering sleep,The system is entering sleep.  Sleep Reason: Application API,56828
2025-06-28 18:55:28,7001,User logon notification,User Logon Notification for Customer Experience Improvement Program,56845
2025-06-28 23:29:13,1074,System shutdown/restart initiated,The process Explorer.EXE has initiated the power off of computer AIGENT-4090 on behalf of user aigent-4090\piete for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: power off  Comment:,56984
2025-06-28 23:29:15,7002,User logoff notification,User Logoff Notification for Customer Experience Improvement Program,57005
2025-06-28 23:29:16,42,System entering sleep,The system is entering sleep.  Sleep Reason: Application API,57008
2025-06-29 08:29:55,7001,User logon notification,User Logon Notification for Customer Experience Improvement Program,57028
2025-06-29 10:11:09,1074,System shutdown/restart initiated,The process Explorer.EXE has initiated the power off of computer AIGENT-4090 on behalf of user aigent-4090\piete for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: power off  Comment:,57098
2025-06-29 10:11:10,7002,User logoff notification,User Logoff Notification for Customer Experience Improvement Program,57122
2025-06-29 10:11:12,42,System entering sleep,The system is entering sleep.  Sleep Reason: Application API,57125
2025-06-29 18:11:26,6013,System uptime report,The system uptime is 107610 seconds.,57129
2025-06-29 18:11:39,7001,User logon notification,User Logon Notification for Customer Experience Improvement Program,57146
2025-06-29 21:16:15,1074,System shutdown/restart initiated,The process Explorer.EXE has initiated the power off of computer AIGENT-4090 on behalf of user aigent-4090\piete for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: power off  Comment:,57190
2025-06-29 21:16:21,7002,User logoff notification,User Logoff Notification for Customer Experience Improvement Program,57213
2025-06-29 21:16:23,42,System entering sleep,The system is entering sleep.  Sleep Reason: Application API,57218
2025-06-30 10:37:42,7001,User logon notification,User Logon Notification for Customer Experience Improvement Program,57243
2025-06-30 12:00:00,6013,System uptime report,The system uptime is 171725 seconds.,57299
2025-06-30 12:27:06,1074,System shutdown/restart initiated,The process Explorer.EXE has initiated the power off of computer AIGENT-4090 on behalf of user aigent-4090\piete for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: power off  Comment:,57302
2025-06-30 12:27:08,7002,User logoff notification,User Logoff Notification for Customer Experience Improvement Program,57326
2025-06-30 12:27:10,42,System entering sleep,The system is entering sleep.  Sleep Reason: Application API,57331
2025-06-30 12:59:15,7001,User logon notification,User Logon Notification for Customer Experience Improvement Program,57348
2025-06-30 13:02:23,1074,System shutdown/restart initiated,The process Explorer.EXE has initiated the power off of computer AIGENT-4090 on behalf of user aigent-4090\piete for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: power off  Comment:,57387
2025-06-30 13:02:24,7002,User logoff notification,User Logoff Notification for Customer Experience Improvement Program,57407
2025-06-30 13:02:26,42,System entering sleep,The system is entering sleep.  Sleep Reason: Application API,57410
2025-06-30 15:31:39,7001,User logon notification,User Logon Notification for Customer Experience Improvement Program,57425
2025-06-30 22:46:43,1074,System shutdown/restart initiated,The process Explorer.EXE has initiated the power off of computer AIGENT-4090 on behalf of user aigent-4090\piete for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: power off  Comment:,57557
2025-06-30 22:46:45,7002,User logoff notification,User Logoff Notification for Customer Experience Improvement Program,57578
2025-06-30 22:46:46,42,System entering sleep,The system is entering sleep.  Sleep Reason: Application API,57583
2025-07-01 09:10:48,7001,User logon notification,User Logon Notification for Customer Experience Improvement Program,57608
2025-07-01 10:49:59,1074,System shutdown/restart initiated,The process Explorer.EXE has initiated the power off of computer AIGENT-4090 on behalf of user aigent-4090\piete for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: power off  Comment:,57678
2025-07-01 10:50:01,7002,User logoff notification,User Logoff Notification for Customer Experience Improvement Program,57698
2025-07-01 10:50:02,42,System entering sleep,The system is entering sleep.  Sleep Reason: Application API,57702
2025-07-01 13:22:55,6013,System uptime report,The system uptime is 263102 seconds.,57703
2025-07-01 13:23:01,7001,User logon notification,User Logon Notification for Customer Experience Improvement Program,57720
2025-07-01 21:11:56,1074,System shutdown/restart initiated,The process Explorer.EXE has initiated the power off of computer AIGENT-4090 on behalf of user aigent-4090\piete for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: power off  Comment:,57805
2025-07-01 21:11:58,7002,User logoff notification,User Logoff Notification for Customer Experience Improvement Program,57830
2025-07-01 21:11:58,6006,System shutdown (Event Log service stopped),The Event log service was stopped.,57829
2025-07-01 22:05:29,6005,System startup (Event Log service started),The Event log service was started.,57842
2025-07-01 22:05:29,6013,System uptime report,The system uptime is 12 seconds.,57843
2025-07-01 22:05:38,7001,User logon notification,User Logon Notification for Customer Experience Improvement Program,58012
2025-07-01 23:26:58,1074,System shutdown/restart initiated,The process C:\Windows\System32\RuntimeBroker.exe (AIGENT-4090) has initiated the power off of computer AIGENT-4090 on behalf of user aigent-4090\piete for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: power off  Comment:,58122
2025-07-01 23:27:00,7002,User logoff notification,User Logoff Notification for Customer Experience Improvement Program,58146
2025-07-01 23:27:01,42,System entering sleep,The system is entering sleep.  Sleep Reason: Application API,58150
2025-07-02 07:13:17,7001,User logon notification,User Logon Notification for Customer Experience Improvement Program,58166
2025-07-02 11:59:59,6013,System uptime report,The system uptime is 50083 seconds.,58271
2025-07-02 12:00:00,6013,System uptime report,The system uptime is 50084 seconds.,58272
2025-07-02 17:29:33,1074,System shutdown/restart initiated,The process Explorer.EXE has initiated the power off of computer AIGENT-4090 on behalf of user aigent-4090\piete for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: power off  Comment:,58299
2025-07-02 17:29:40,7002,User logoff notification,User Logoff Notification for Customer Experience Improvement Program,58325
2025-07-02 17:29:41,42,System entering sleep,The system is entering sleep.  Sleep Reason: Application API,58330
2025-07-03 06:30:20,7001,User logon notification,User Logon Notification for Customer Experience Improvement Program,58358
2025-07-03 09:49:08,1074,System shutdown/restart initiated,The process Explorer.EXE has initiated the power off of computer AIGENT-4090 on behalf of user aigent-4090\piete for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: power off  Comment:,58433
2025-07-03 09:49:10,7002,User logoff notification,User Logoff Notification for Customer Experience Improvement Program,58457
2025-07-03 09:49:12,42,System entering sleep,The system is entering sleep.  Sleep Reason: Application API,58460
2025-07-03 10:36:58,7001,User logon notification,User Logon Notification for Customer Experience Improvement Program,58479
2025-07-03 12:00:00,6013,System uptime report,The system uptime is 136486 seconds.,58523
2025-07-03 15:55:52,1074,System shutdown/restart initiated,The process Explorer.EXE has initiated the power off of computer AIGENT-4090 on behalf of user aigent-4090\piete for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: power off  Comment:,58555
2025-07-03 15:55:53,7002,User logoff notification,User Logoff Notification for Customer Experience Improvement Program,58575
2025-07-03 15:55:55,42,System entering sleep,The system is entering sleep.  Sleep Reason: Application API,58580
2025-07-03 17:18:49,7001,User logon notification,User Logon Notification for Customer Experience Improvement Program,58597
2025-07-03 18:14:21,1074,System shutdown/restart initiated,The process Explorer.EXE has initiated the power off of computer AIGENT-4090 on behalf of user aigent-4090\piete for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: power off  Comment:,58697
2025-07-03 18:14:23,7002,User logoff notification,User Logoff Notification for Customer Experience Improvement Program,58721
2025-07-03 18:14:24,42,System entering sleep,The system is entering sleep.  Sleep Reason: Application API,58724
2025-07-03 19:58:42,7001,User logon notification,User Logon Notification for Customer Experience Improvement Program,58740
2025-07-03 22:57:38,1074,System shutdown/restart initiated,The process Explorer.EXE has initiated the power off of computer AIGENT-4090 on behalf of user aigent-4090\piete for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: power off  Comment:,58808
2025-07-03 22:57:39,7002,User logoff notification,User Logoff Notification for Customer Experience Improvement Program,58832
2025-07-03 22:57:41,42,System entering sleep,The system is entering sleep.  Sleep Reason: Application API,58835
2025-07-04 06:31:48,7001,User logon notification,User Logon Notification for Customer Experience Improvement Program,58860
2025-07-04 12:00:00,6013,System uptime report,The system uptime is 222885 seconds.,58959
2025-07-04 15:43:36,1074,System shutdown/restart initiated,The process Explorer.EXE has initiated the power off of computer AIGENT-4090 on behalf of user aigent-4090\piete for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: power off  Comment:,58968
2025-07-04 15:43:38,7002,User logoff notification,User Logoff Notification for Customer Experience Improvement Program,58992
2025-07-04 15:43:40,42,System entering sleep,The system is entering sleep.  Sleep Reason: Application API,58997
2025-07-04 20:33:17,7001,User logon notification,User Logon Notification for Customer Experience Improvement Program,59013
2025-07-04 22:47:15,1074,System shutdown/restart initiated,The process Explorer.EXE has initiated the power off of computer AIGENT-4090 on behalf of user aigent-4090\piete for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: power off  Comment:,59111
