6"DateTime","EventId","LogName","EventType","Level","Username","ProcessName","Message","AdditionalInfo","RecordId"
"2025/08/29 06:59:33","7001","System","User logon notification","Information","N/A","N/A","User Logon Notification for Customer Experience Improvement Program","","76098"
"2025/08/29 12:00:00","6013","System","System uptime report","Information","N/A","N/A","The system uptime is 577175 seconds.","","76223"
"2025/08/29 14:58:34","1074","System","System shutdown/restart initiated","Information","N/A","N/A","The process Explorer.EXE has initiated the power off of computer AIGENT-4090 on behalf of user aigent-4090\piete for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: power off  Comment:","Reason: , Comment: ","76236"
"2025/08/29 14:58:36","7002","System","User logoff notification","Information","N/A","N/A","User Logoff Notification for Customer Experience Improvement Program","","76257"
"2025/08/29 14:58:38","42","System","System entering sleep","Information","N/A","N/A","The system is entering sleep.  Sleep Reason: Application API","","76262"
"2025/08/29 18:15:32","7001","System","User logon notification","Information","N/A","N/A","User Logon Notification for Customer Experience Improvement Program","","76283"
"2025/08/30 00:18:54","1074","System","System shutdown/restart initiated","Information","N/A","N/A","The process Explorer.EXE has initiated the power off of computer AIGENT-4090 on behalf of user aigent-4090\piete for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: power off  Comment:","Reason: , Comment: ","76377"
"2025/08/30 00:18:56","7002","System","User logoff notification","Information","N/A","N/A","User Logoff Notification for Customer Experience Improvement Program","","76398"
"2025/08/30 00:18:58","42","System","System entering sleep","Information","N/A","N/A","The system is entering sleep.  Sleep Reason: Application API","","76401"
"2025/08/30 09:54:47","7001","System","User logon notification","Information","N/A","N/A","User Logon Notification for Customer Experience Improvement Program","","76422"
"2025/08/30 11:59:59","6013","System","System uptime report","Information","N/A","N/A","The system uptime is 663575 seconds.","","76520"
"2025/08/30 12:00:00","6013","System","System uptime report","Information","N/A","N/A","The system uptime is 663576 seconds.","","76521"
"2025/08/30 12:19:34","7002","System","User logoff notification","Information","N/A","N/A","User Logoff Notification for Customer Experience Improvement Program","","76542"
"2025/08/30 12:20:10","6006","System","System shutdown (Event Log service stopped)","Information","N/A","N/A","The Event log service was stopped.","","76544"
"2025/08/30 12:20:39","6005","System","System startup (Event Log service started)","Information","N/A","N/A","The Event log service was started.","","76555"
"2025/08/30 12:20:39","6013","System","System uptime report","Information","N/A","N/A","The system uptime is 12 seconds.","","76556"
"2025/08/30 12:21:10","6006","System","System shutdown (Event Log service stopped)","Information","N/A","N/A","The Event log service was stopped.","","76736"
"2025/08/30 12:21:10","1074","System","System shutdown/restart initiated","Information","N/A","N/A","The process C:\WINDOWS\servicing\TrustedInstaller.exe (AIGENT-4090) has initiated the restart of computer AIGENT-4090 on behalf of user NT AUTHORITY\SYSTEM for the following reason: Operating System: Upgrade (Planned)  Reason Code: 0x80020003  Shutdown Type: restart  Comment:","Reason: , Comment: ","76737"
"2025/08/30 12:21:38","6013","System","System uptime report","Information","N/A","N/A","The system uptime is 13 seconds.","","76747"
"2025/08/30 12:21:38","6005","System","System startup (Event Log service started)","Information","N/A","N/A","The Event log service was started.","","76746"
"2025/08/30 12:26:32","7001","System","User logon notification","Information","N/A","N/A","User Logon Notification for Customer Experience Improvement Program","","76892"
"2025/08/30 12:26:45","1074","System","System shutdown/restart initiated","Information","N/A","N/A","The process Explorer.EXE has initiated the power off of computer AIGENT-4090 on behalf of user aigent-4090\piete for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: power off  Comment:","Reason: , Comment: ","76899"
"2025/08/30 12:26:46","7002","System","User logoff notification","Information","N/A","N/A","User Logoff Notification for Customer Experience Improvement Program","","76901"
"2025/08/30 12:26:46","1074","System","System shutdown/restart initiated","Information","N/A","N/A","The process C:\WINDOWS\system32\winlogon.exe (AIGENT-4090) has initiated the power off of computer AIGENT-4090 on behalf of user NT AUTHORITY\SYSTEM for the following reason: No title for this reason could be found  Reason Code: 0x500ff  Shutdown Type: power off  Comment:","Reason: , Comment: ","76900"
"2025/08/30 12:26:47","42","System","System entering sleep","Information","N/A","N/A","The system is entering sleep.  Sleep Reason: Application API","","76904"
"2025/08/30 14:20:42","7001","System","User logon notification","Information","N/A","N/A","User Logon Notification for Customer Experience Improvement Program","","76923"
"2025/08/30 15:29:11","1074","System","System shutdown/restart initiated","Information","N/A","N/A","The process Explorer.EXE has initiated the power off of computer AIGENT-4090 on behalf of user aigent-4090\piete for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: power off  Comment:","Reason: , Comment: ","76976"
"2025/08/30 15:29:12","7002","System","User logoff notification","Information","N/A","N/A","User Logoff Notification for Customer Experience Improvement Program","","76996"
"2025/08/30 15:29:14","42","System","System entering sleep","Information","N/A","N/A","The system is entering sleep.  Sleep Reason: Application API","","76999"
"2025/08/30 16:11:08","7001","System","User logon notification","Information","N/A","N/A","User Logon Notification for Customer Experience Improvement Program","","77014"
"2025/08/30 21:32:10","42","System","System entering sleep","Information","N/A","N/A","The system is entering sleep.  Sleep Reason: System Idle","","77075"
"2025/08/30 22:56:42","1074","System","System shutdown/restart initiated","Information","N/A","N/A","The process Explorer.EXE has initiated the power off of computer AIGENT-4090 on behalf of user aigent-4090\piete for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: power off  Comment:","Reason: , Comment: ","77096"
"2025/08/30 22:56:44","7002","System","User logoff notification","Information","N/A","N/A","User Logoff Notification for Customer Experience Improvement Program","","77117"
"2025/08/30 22:56:46","42","System","System entering sleep","Information","N/A","N/A","The system is entering sleep.  Sleep Reason: Application API","","77120"
"2025/08/31 09:43:51","7001","System","User logon notification","Information","N/A","N/A","User Logon Notification for Customer Experience Improvement Program","","77138"
"2025/08/31 10:00:57","1074","System","System shutdown/restart initiated","Information","N/A","N/A","The process Explorer.EXE has initiated the power off of computer AIGENT-4090 on behalf of user aigent-4090\piete for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: power off  Comment:","Reason: , Comment: ","77227"
"2025/08/31 10:00:58","7002","System","User logoff notification","Information","N/A","N/A","User Logoff Notification for Customer Experience Improvement Program","","77247"
"2025/08/31 10:01:00","42","System","System entering sleep","Information","N/A","N/A","The system is entering sleep.  Sleep Reason: Application API","","77250"
"2025/09/01 20:17:30","6013","System","System uptime report","Information","N/A","N/A","The system uptime is 201368 seconds.","","77253"
"2025/09/01 20:17:51","7001","System","User logon notification","Information","N/A","N/A","User Logon Notification for Customer Experience Improvement Program","","77275"
"2025/09/01 22:56:28","1074","System","System shutdown/restart initiated","Information","N/A","N/A","The process Explorer.EXE has initiated the power off of computer AIGENT-4090 on behalf of user aigent-4090\piete for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: power off  Comment:","Reason: , Comment: ","77400"
"2025/09/01 22:56:30","7002","System","User logoff notification","Information","N/A","N/A","User Logoff Notification for Customer Experience Improvement Program","","77421"
"2025/09/01 22:56:31","42","System","System entering sleep","Information","N/A","N/A","The system is entering sleep.  Sleep Reason: Application API","","77424"
"2025/09/02 06:39:59","7001","System","User logon notification","Information","N/A","N/A","User Logon Notification for Customer Experience Improvement Program","","77448"
"2025/09/02 08:31:35","1074","System","System shutdown/restart initiated","Information","N/A","N/A","The process Explorer.EXE has initiated the power off of computer AIGENT-4090 on behalf of user aigent-4090\piete for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: power off  Comment:","Reason: , Comment: ","77517"
"2025/09/02 08:31:37","7002","System","User logoff notification","Information","N/A","N/A","User Logoff Notification for Customer Experience Improvement Program","","77537"
"2025/09/02 08:31:38","42","System","System entering sleep","Information","N/A","N/A","The system is entering sleep.  Sleep Reason: Application API","","77540"
"2025/09/02 13:45:45","6013","System","System uptime report","Information","N/A","N/A","The system uptime is 264265 seconds.","","77543"
"2025/09/02 13:46:16","7001","System","User logon notification","Information","N/A","N/A","User Logon Notification for Customer Experience Improvement Program","","77561"
"2025/09/02 23:12:43","1074","System","System shutdown/restart initiated","Information","N/A","N/A","The process Explorer.EXE has initiated the power off of computer AIGENT-4090 on behalf of user aigent-4090\piete for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: power off  Comment:","Reason: , Comment: ","77739"
"2025/09/02 23:12:45","7002","System","User logoff notification","Information","N/A","N/A","User Logoff Notification for Customer Experience Improvement Program","","77760"
"2025/09/02 23:12:46","42","System","System entering sleep","Information","N/A","N/A","The system is entering sleep.  Sleep Reason: Application API","","77766"
